experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_fx_key.rt,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,comprehension_continue_key.rt,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.99907,,,,,,,,ERP,1,stimuli/fractals/51c.jpg,-212.1320344,-212.1320344,1000,,,,0,34,34,34,1,203,3,3,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.73655,,,,,,,,OLP,1,stimuli/fractals/100c.jpg,0,-300,2000,,,,0,35,35,35,1,204,3,4,stimuli/fractals/100c.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100b.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.720445,,,,,,,,ERP,2,stimuli/fractals/20a.jpg,212.1320344,212.1320344,2000,,,,0,36,36,36,1,205,3,0,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.571875,,,,,,,,LLP,1,stimuli/fractals/9a.jpg,212.1320344,-212.1320344,7000,,,,0,37,37,37,1,206,3,1,stimuli/fractals/9a.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,212.1320344,-212.1320344,300,0,0,-300,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.52721,,,,,,,,ERP,2,stimuli/fractals/51c.jpg,-212.1320344,-212.1320344,6000,,,,0,38,38,38,1,207,3,0,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.36388,,,,,,,,LLP,2,stimuli/fractals/9a.jpg,300,0,2000,,,,0,39,39,39,1,208,3,0,stimuli/fractals/9a.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,212.1320344,-212.1320344,300,0,0,-300,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.622,,,,,,,,OLP,2,stimuli/fractals/100a.jpg,0,-300,6000,,,,0,40,40,40,1,209,3,0,stimuli/fractals/100c.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100b.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.94534,,,,,,,,BL,0,stimuli/fractals/57a.jpg,212.1320344,212.1320344,3000,,,,0,41,41,41,1,210,3,0,stimuli/fractals/57a.jpg,stimuli/fractals/57c.jpg,stimuli/fractals/57b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,1.02022,,,,,,,,ERP,1,stimuli/fractals/96a.jpg,-300,0,1000,,,,0,42,42,42,1,211,3,2,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.660325,,,,,,,,OLP,1,stimuli/fractals/53a.jpg,300,0,2000,,,,0,43,43,43,1,212,3,2,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.67514,,,,,,,,OLP,1,stimuli/fractals/111b.jpg,-212.1320344,212.1320344,2000,,,,0,44,44,44,1,213,3,3,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,stimuli/fractals/111a.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.48733,,,,,,,,ERP,2,stimuli/fractals/96a.jpg,-300,0,1000,,,,0,45,45,45,1,214,3,0,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.446945,,,,,,,,OLP,2,stimuli/fractals/53c.jpg,300,0,1000,,,,0,46,46,46,1,215,3,0,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.42514,,,,,,,,ERP,1,stimuli/fractals/126c.jpg,300,0,5000,,,,0,47,47,47,1,216,3,3,stimuli/fractals/126c.jpg,stimuli/fractals/126b.jpg,stimuli/fractals/126a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.951225,,,,,,,,OLP,2,stimuli/fractals/111c.jpg,-212.1320344,212.1320344,500,,,,0,48,48,48,1,217,3,0,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,stimuli/fractals/111a.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,2.549225,,,,,,,,ERP,1,stimuli/fractals/17c.jpg,212.1320344,-212.1320344,1000,,,,0,49,49,49,1,218,3,5,stimuli/fractals/17c.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17a.jpg,212.1320344,-212.1320344,300,0,0,-300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.56372,,,,,,,,OLP,1,stimuli/fractals/8c.jpg,-300,0,4000,,,,0,50,50,50,1,219,3,1,stimuli/fractals/8c.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.88013,,,,,,,,ERP,2,stimuli/fractals/126c.jpg,300,0,1000,,,,0,51,51,51,1,220,3,0,stimuli/fractals/126c.jpg,stimuli/fractals/126b.jpg,stimuli/fractals/126a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.661685,,,,,,,,OLP,2,stimuli/fractals/8a.jpg,-300,0,3000,,,,0,52,52,52,1,221,3,0,stimuli/fractals/8c.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,1.08476,,,,,,,,OLP,1,stimuli/fractals/142c.jpg,0,300,1000,,,,0,53,53,53,1,222,3,4,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.9583,,,,,,,,ERP,1,stimuli/fractals/77a.jpg,0,300,2000,,,,0,54,54,54,1,223,3,5,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.62467,,,,,,,,ERP,2,stimuli/fractals/17c.jpg,212.1320344,-212.1320344,3000,,,,0,55,55,55,1,224,3,0,stimuli/fractals/17c.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17a.jpg,212.1320344,-212.1320344,300,0,0,-300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,1.22936,,,,,,,,OLP,1,stimuli/fractals/97b.jpg,-212.1320344,-212.1320344,2000,,,,0,56,56,56,1,225,3,4,stimuli/fractals/97b.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,-212.1320344,-212.1320344,0,-300,-300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,2.07799,,,,,,,,OLP,1,stimuli/fractals/71a.jpg,0,-300,2000,,,,0,57,57,57,1,226,3,1,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.62208,,,,,,,,OLP,2,stimuli/fractals/142b.jpg,0,300,3000,,,,0,58,58,58,1,227,3,0,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.65629,,,,,,,,OLP,2,stimuli/fractals/71b.jpg,0,-300,4000,,,,0,59,59,59,1,228,3,0,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.29091,,,,,,,,ERP,2,stimuli/fractals/77a.jpg,0,300,5000,,,,0,60,60,60,1,229,3,0,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.844875,,,,,,,,OLP,2,stimuli/fractals/97a.jpg,-212.1320344,-212.1320344,3000,,,,0,61,61,61,1,230,3,0,stimuli/fractals/97b.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97c.jpg,-212.1320344,-212.1320344,0,-300,-300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.95626,,,,,,,,BL,0,stimuli/fractals/57a.jpg,212.1320344,212.1320344,500,,,,0,62,62,62,1,231,3,0,stimuli/fractals/57a.jpg,stimuli/fractals/57c.jpg,stimuli/fractals/57b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,0.930755,,,,,,,,ERP,1,stimuli/fractals/13c.jpg,-300,0,7000,,,,0,63,63,63,1,232,3,4,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,1.061955,,,,,,,,OLP,1,stimuli/fractals/139c.jpg,300,0,1000,,,,0,64,64,64,1,233,3,4,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,stimuli/fractals/139a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.669785,,,,,,,,ERP,1,stimuli/fractals/45b.jpg,0,300,2000,,,,0,65,65,65,1,234,3,5,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,1.31249,,,,,,,,LLP,1,stimuli/fractals/49a.jpg,0,-300,1000,,,,0,66,66,66,1,235,3,5,stimuli/fractals/49a.jpg,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,1.49005,,,,,,,,ERP,1,stimuli/fractals/70a.jpg,212.1320344,212.1320344,2000,,,,0,67,67,67,1,236,3,2,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,stimuli/fractals/70b.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,0.774455,,,,,,,,ERP,2,stimuli/fractals/13c.jpg,-300,0,3000,,,,0,68,68,68,1,237,3,0,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,j,1.891565,,,,,,,,OLP,2,stimuli/fractals/139b.jpg,300,0,1000,,,,0,69,69,69,1,238,3,0,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,stimuli/fractals/139a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,férfi,22,3,2020-05-15_13h33.24.375,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,f,1.25687,,,,,,,,ERP,2,stimuli/fractals/70a.jpg,212.1320344,212.1320344,3000,,,,0,70,70,70,1,239,3,0,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,stimuli/fractals/70b.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
